ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
5125	1357,1306,1451,1307	1,0,0,1	1314,1313,1253,1175	2,1,0,0	161	149
5126	235,186,188,164	1,1,2,1	205,226,169,211	3,4,0,2	298	149
5127	70,79,134,85	1,0,0,0	106,119,92,108	0,0,0,0	206	149
5128	6,3,5,7	1,1,0,0	2,4,6,5	0,1,0,0	154	149
5129	7,5,3,14	168,128,193,172	1,4,5,6	177,133,157,160	169	149
5132	78,90,59,73	0,0,0,0	116,98,76,64	0,0,1,0	298	149
5133	2,1,5,0	1,0,0,0	4,8,5,0	1,0,0,2	217	149
5136	3,0,1,0	0,0,0,0	5,0,0,1	2,1,1,2	152	149
5137	1,5,5,6	3,3,1,1	11,6,3,6	2,0,3,2	170	149
5138	2,0,0,0	17,13,23,17	0,0,0,0	13,10,11,10	176	149
5141	12,15,15,21	1,2,4,0	22,30,15,16	1,3,0,2	174	149
5142	83,108,98,90	1,2,4,0	142,129,111,106	1,3,0,2	182	149
5143	73,96,83,71	2,3,0,2	122,107,97,94	2,8,1,4	157	149
5144	38,30,51,34	0,1,1,0	44,45,21,41	1,0,1,0	157	149
5147	112,74,100,95	2042,1500,1886,1623	126,152,110,163	2238,2147,2166,2076	168	149
5148	3,3,3,1	75,43,68,68	5,4,7,10	92,107,87,123	184	149
5149	40,34,35,28	2042,1500,1886,1623	39,49,30,50	2238,2147,2166,2076	203	149
5152	0,0,0,2	3,8,6,10	1,0,0,2	9,6,2,6	189	149
5155	145,122,119,120	1,2,0,2	137,118,129,135	1,3,0,0	153	149
5159	381,355,348,311	7,11,11,10	259,242,215,264	11,8,8,5	168	149
5161	11,142,79,75	2,22,20,22	63,95,85,75	9,18,23,10	155	149
5163	2,4,1,10	37,44,54,44	0,2,0,0	67,71,51,59	211	149
5164	10,20,25,37	3,6,0,1	24,23,37,27	3,2,4,4	284	149
5165	45,60,78,71	3,6,0,1	91,92,88,86	3,2,4,4	222	149
5168	553,344,325,318	7,0,6,3	352,385,341,322	7,6,10,5	298	149
5169	362,316,262,238	6,17,21,9	258,322,242,246	18,18,17,14	298	149
5170	6,4,0,4	9,4,9,9	1,0,0,0	5,0,1,3	175	149
5171	0,0,0,0	0,0,0,1	1,0,1,1	0,0,0,0	213	149
5172	250,382,391,305	53,90,82,60	308,347,284,289	62,79,78,66	152	149
5178	391,285,301,256	3,1,6,6	367,326,331,336	4,1,3,13	214	149
5179	36,31,28,25	118,69,73,57	39,42,43,34	92,71,94,104	243	149
5180	42,45,31,35	39,32,32,27	57,54,49,40	34,38,38,41	243	149
5181	75,110,92,98	33,35,49,33	90,131,76,79	28,41,33,31	155	149
5184	73,192,169,147	0,0,0,2	162,147,136,152	1,0,0,0	276	149
5185	102,293,247,218	5,18,9,10	228,233,214,224	9,9,7,7	276	149
5186	0,4,5,4	0,0,0,0	7,3,3,5	1,0,0,0	163	149
5191	41,60,58,63	973,779,877,734	77,71,65,75	1095,971,1023,1030	251	149
5192	16,14,15,18	806,657,777,679	20,14,25,12	912,881,838,891	198	149
5193	7,6,7,14	92,102,166,121	1,6,4,8	127,114,98,102	167	149
5194	14,13,37,34	10,7,11,12	14,17,11,20	4,5,2,1	193	149
5195	12,8,14,16	65,70,88,70	6,5,9,7	76,77,92,72	298	149
5196	5771,5425,5890,5605	2,0,3,1	5673,5745,5234,5287	0,0,0,2	228	149
5197	38,35,34,39	0,0,2,0	22,38,26,30	0,0,1,0	234	149
5198	108,89,89,96	0,1,0,1	50,73,63,77	0,0,0,0	234	149
5199	2,4,2,3	140,173,168,147	4,2,3,4	158,160,139,168	266	149
5201	103,143,139,109	1,0,0,0	113,147,108,110	3,1,0,1	223	149
5202	9,6,18,9	1436,1170,986,1131	10,5,7,23	1294,1285,1113,1245	185	149
5206	0,0,0,0	11,11,27,29	0,1,0,0	23,33,25,22	191	149
5207	203,222,218,191	1,0,2,0	178,233,201,185	2,0,1,0	298	149
5208	141,181,208,178	26,58,72,48	157,182,163,147	55,51,42,47	152	149
5211	0,1,0,3	0,0,2,0	3,9,2,2	0,0,0,1	152	149
5212	2,3,8,1	0,1,0,0	4,2,0,0	0,0,0,0	210	149
5213	2,2,7,1	0,2,0,0	3,2,0,0	0,0,0,1	210	149
5214	208,236,274,243	0,0,1,0	308,328,255,277	0,0,0,0	298	149
5215	208,237,279,253	18,8,19,7	313,338,263,291	14,8,17,22	298	149
5216	3,2,8,11	18,8,19,7	12,13,12,15	14,8,17,22	168	149
5218	2,1,3,10	1,2,2,4	4,4,2,3	0,3,6,3	154	149
5219	5,3,10,21	175,197,133,151	16,17,14,18	173,185,153,149	173	149
5220	4,4,9,15	175,197,133,151	12,16,18,18	173,185,153,149	168	149
5221	5,8,0,2	4,0,0,0	5,10,3,3	0,0,0,0	155	149
5223	55,115,120,95	28,23,15,26	69,100,68,80	27,15,21,17	177	149
5224	2,1,4,0	140,114,110,105	3,1,0,0	56,60,91,100	162	149
5225	2,12,9,5	95,80,104,75	1,3,2,9	61,73,60,66	163	149
5226	3,9,10,12	2,0,0,0	8,10,6,11	1,2,2,0	152	149
5227	203,159,272,250	38,27,50,39	235,275,255,267	41,32,43,42	152	149
5228	162,83,125,127	88,74,54,75	164,165,136,141	85,92,58,65	152	149
5229	3,3,0,4	210,142,131,136	2,4,7,4	138,181,134,133	178	149
5230	381,506,489,457	0,0,1,2	560,646,590,529	0,1,1,0	154	149
5231	313,351,367,333	0,0,1,0	418,434,399,423	0,2,3,0	262	149
5232	593,736,744,696	4,11,9,2	923,935,892,875	5,2,9,0	262	149
5233	109,100,133,112	34,36,38,37	139,147,120,132	57,62,55,54	209	149
5234	152,154,139,134	0,1,0,3	189,174,154,154	3,1,1,2	153	149
5235	22,11,14,5	534,619,622,511	13,13,10,18	624,640,516,636	167	149
5240	38,28,21,30	0,0,0,0	22,24,33,22	2,2,0,2	225	149
5241	1,0,0,0	10,0,10,10	0,0,0,0	9,5,6,6	284	149
5243	3,0,0,4	5,3,8,6	2,0,1,1	6,8,2,3	229	149
5247	3,30,41,31	14,39,46,28	37,19,29,27	30,30,29,30	185	149
5248	139,127,147,130	3,0,0,0	49,70,50,57	0,0,0,0	212	149
5249	2,0,0,1	166,158,129,107	4,0,0,0	43,66,50,35	191	149
5250	1,2,0,0	112,95,106,83	0,0,0,0	29,44,35,40	222	149
5254	824,656,693,626	2,1,5,6	425,472,401,478	3,2,9,4	157	149
5257	7,6,5,3	0,2,0,0	8,3,2,1	0,0,0,5	202	149
5258	2350,1780,2022,1714	0,0,0,0	1865,2038,1716,1834	1,1,3,0	292	149
5259	3,9,4,4	2020,2049,2132,1846	4,3,3,4	1871,1971,1685,1769	168	149
5260	614,576,494,570	0,1,0,1	738,760,696,677	2,1,0,0	298	149
5261	1096,997,829,1003	0,1,1,0	1276,1372,1198,1239	0,0,2,0	298	149
5262	718,664,622,580	43,46,50,47	834,902,813,806	54,53,50,55	176	149
5263	964,871,826,763	2,0,6,1	1098,1216,1015,1061	2,3,1,0	201	149
5264	289,253,254,230	2,0,6,1	318,367,252,310	2,3,1,0	174	149
5265	246,180,152,133	1797,1247,1326,1196	206,224,173,213	1592,1557,1434,1459	152	149
5266	11,6,12,4	0,0,0,0	9,16,9,9	0,0,1,0	153	149
5267	52,121,121,91	0,0,6,5	104,104,75,77	3,0,0,2	208	149
5269	566,570,530,500	2,0,0,0	289,307,210,265	0,0,0,0	298	149
5270	9,12,10,7	74,50,51,67	2,5,3,3	23,14,24,25	173	149
5271	5,9,2,4	3,1,2,0	0,0,1,0	0,1,0,0	186	149
5272	9,10,11,17	4,11,15,10	10,13,13,15	6,6,7,3	164	149
5274	737,636,759,654	0,0,0,2	730,650,612,550	0,0,0,0	245	149
5276	27,25,26,24	0,0,2,0	81,86,59,66	2,7,0,0	298	149
5277	4,1,2,2	56,63,52,55	5,2,7,4	134,117,104,102	284	149
5278	643,896,970,782	4,3,2,0	1390,1422,1240,1213	3,3,3,1	234	149
5279	135,92,76,72	1230,954,968,924	69,59,46,57	1142,1149,1009,1052	257	149
5280	1133,914,924,882	0,0,1,0	1010,1039,917,906	0,0,1,0	298	149
5281	918,730,721,790	6,15,6,1	939,999,857,826	5,7,9,5	185	149
5282	12,6,2,4	1493,1253,1445,1278	11,7,4,18	1546,1500,1447,1309	182	149
5283	182,149,201,159	53,36,48,42	142,173,120,121	28,25,29,32	152	149
5284	169,187,192,174	2,0,0,0	129,143,103,108	0,0,0,0	152	149
5285	20,6,11,4	556,397,411,392	9,12,4,4	304,284,302,269	167	149
5286	6,0,2,1	37,27,20,19	3,5,0,2	18,32,39,30	167	149
5287	6,8,10,12	1032,1251,1184,1044	9,13,4,9	1093,1037,862,911	219	149
5288	10,18,20,11	0,0,3,0	20,15,12,17	3,1,0,2	153	149
5289	805,1150,1275,1120	0,0,3,0	1038,1016,900,939	3,1,0,2	156	149
5290	795,1132,1255,1109	0,0,0,0	1020,1002,888,923	2,1,0,1	152	149
5291	48,45,37,61	0,0,1,0	52,53,34,55	0,3,0,0	173	149
5292	76,48,58,41	1,1,0,0	34,50,49,41	0,6,0,0	298	149
5293	47,34,50,38	104,63,67,85	42,30,34,24	87,84,76,70	163	149
5294	104,80,73,69	104,63,67,85	48,70,68,58	87,84,76,70	298	149
5295	95,70,64,61	37,22,35,28	39,65,58,56	32,21,22,18	298	149
5296	55,49,54,33	2,0,0,0	37,44,35,38	0,0,0,0	167	149
5297	5,6,3,5	202,221,191,178	2,1,2,0	192,179,172,193	165	149
5302	14,16,17,6	28,77,47,50	13,24,16,13	46,42,42,50	211	149
5303	14,17,17,6	3,4,12,12	13,24,15,13	7,10,7,2	211	149
5304	100,99,81,60	1,1,0,0	62,87,50,70	0,0,0,0	245	149
5305	30,60,60,55	4,11,21,12	68,54,76,49	3,19,10,10	298	149
5306	1423,1028,1031,964	0,0,0,0	986,1011,853,978	0,1,0,0	298	149
5307	874,663,661,626	0,0,0,0	608,602,558,519	0,0,1,0	298	149
5315	42,57,86,74	17,17,13,13	56,83,77,65	16,16,15,12	239	149
5317	780,808,778,684	4,6,5,8	911,917,796,843	2,1,1,7	176	149
5318	1530,1548,1462,1266	1,0,0,0	1454,1612,1319,1429	0,0,0,0	176	149
5319	135,125,134,134	5,1,4,1	123,117,112,99	1,4,2,4	170	149
5320	17,37,24,38	0,0,0,2	28,27,25,18	0,0,0,0	186	149
5324	140,208,210,221	0,1,4,0	132,135,132,121	2,0,1,1	153	149
5325	4,3,3,5	1,1,3,2	9,4,0,3	1,3,0,2	188	149
5326	13,20,23,23	246,261,243,270	30,12,7,8	149,184,159,158	188	149
5328	10,11,3,4	7,10,2,8	4,3,7,1	0,0,0,0	298	149
5329	11,13,8,4	4,3,3,5	5,5,4,1	0,0,0,0	298	149
5330	12,12,7,10	4,3,3,5	2,3,0,1	0,0,0,0	201	149
5334	70,40,53,52	1,0,0,1	88,121,116,93	0,2,0,1	298	149
5338	25,43,56,63	28,23,23,26	43,32,32,23	13,18,11,12	152	149
5340	211,249,257,231	2,2,5,7	287,327,307,259	2,7,5,9	209	149
5342	3,6,2,3	0,0,0,0	70,90,65,60	1,0,0,0	201	149
5343	5,24,22,14	0,0,0,1	208,256,182,162	1,1,1,1	201	149
5344	0,0,0,0	0,0,2,0	0,0,1,0	0,0,0,0	298	149
5346	225,152,163,171	1444,1226,1138,1055	195,239,171,187	1318,1501,1419,1310	179	149
5347	1094,953,880,952	4,7,9,2	1147,1197,1097,1077	4,3,4,1	298	149
5348	2341,2052,1874,1864	4,7,9,2	2304,2496,2376,2235	4,3,4,1	298	149
5350	7,2,8,1	24,35,30,13	1,2,5,1	19,23,19,17	182	149
5351	81,59,57,45	0,0,1,2	39,46,41,40	0,0,0,0	204	149
5352	89,151,161,131	0,0,1,0	121,105,113,117	0,0,0,0	192	149
5353	90,140,137,121	0,0,1,0	108,98,99,104	0,0,0,0	192	149
5354	502,705,666,576	1,1,2,3	551,552,449,471	2,3,4,5	192	149
5355	6,11,9,15	5,6,7,10	12,6,12,8	2,5,6,7	152	149
5357	353,715,583,615	0,0,0,1	289,313,273,285	0,0,0,0	298	149
5358	18,8,21,10	0,1,0,0	6,16,9,8	0,1,0,1	190	149
5359	7,5,6,11	2,1,1,0	4,12,6,6	0,0,0,0	190	149
5360	10,6,9,9	4,7,5,4	7,21,8,7	1,5,3,6	190	149
5362	10,13,16,11	3,8,4,9	12,19,14,12	4,8,10,4	190	149
5364	334,258,255,262	0,0,0,0	206,237,194,236	1,0,0,0	182	149
5365	16,15,17,21	17,12,5,14	29,34,19,22	16,20,22,19	152	149
5366	10,6,9,2	12,18,7,16	8,13,7,6	4,14,5,5	298	149
5367	0,1,1,0	9,7,8,8	1,2,2,0	2,8,2,3	194	149
5368	0,0,0,0	0,0,1,0	3,1,0,1	0,0,0,0	152	149
5370	4,9,3,1	486,491,507,495	5,3,1,3	606,544,448,454	298	149
5371	4,7,1,1	486,491,507,495	3,3,0,1	606,544,448,454	205	149
5372	6,5,2,4	0,1,2,2	6,11,4,7	1,0,0,1	226	149
5373	9,3,8,5	352,376,350,330	3,5,13,8	409,428,379,395	161	149
5374	24,12,20,13	0,0,0,0	19,27,16,19	0,3,0,0	192	149
5375	28,35,23,23	4806,3577,3697,3561	23,26,31,31	3201,3531,3122,3271	189	149
5380	0,0,0,0	2,0,1,0	0,1,1,0	1,3,3,2	175	149
5381	426,508,473,457	0,0,0,0	702,767,670,705	1,0,0,0	191	149
5382	1,5,8,3	0,0,0,0	6,3,6,1	1,0,0,0	183	149
5384	5072,3306,3620,3565	0,0,1,2	3911,3929,3577,3873	0,0,0,0	298	149
5387	52,86,82,84	58,79,89,64	88,99,62,86	66,94,84,89	152	149
5388	98,143,111,120	0,0,2,0	89,96,91,97	0,0,1,0	298	149
5389	68,55,73,48	76,68,55,41	44,49,54,52	60,45,54,66	152	149
5390	300,261,252,221	2,2,0,4	256,262,263,239	8,8,1,15	199	149
5391	93,88,76,76	0,0,0,0	94,100,81,82	0,3,0,2	199	149
5393	1932,1851,2107,1850	256,228,236,201	2546,2390,2311,2353	307,295,266,291	152	149
5397	15,7,8,3	1,0,0,0	6,2,2,1	0,0,0,0	245	149
5398	1,0,0,1	1,0,0,0	1,1,1,1	0,0,0,0	168	149
5401	2,1,3,13	29,54,62,57	4,3,1,7	91,100,73,94	231	149
5402	416,640,619,483	0,4,3,2	837,865,679,745	2,2,6,3	158	149
5403	15,9,18,22	16,9,7,12	8,7,10,5	4,5,6,5	192	149
5404	297,283,271,255	0,0,0,0	288,293,285,273	0,0,1,0	298	149
5405	629,673,669,638	0,0,0,0	626,664,613,623	1,0,0,0	298	149
5406	7,1,1,2	1923,1299,1354,1142	3,3,2,2	1157,1283,1151,1170	208	149
5407	24,18,18,12	1959,1209,1438,1378	14,14,6,16	1272,1340,1297,1239	298	149
5408	2,0,1,0	2,0,0,3	0,0,1,2	1,0,0,0	152	149
5409	321,391,371,319	8,14,10,11	433,432,370,385	15,20,11,14	173	149
5410	10,8,9,3	244,325,329,263	4,3,2,4	220,206,212,247	255	149
5412	102,172,167,181	23,48,66,45	190,186,164,160	63,48,31,65	152	149
5413	77,140,151,125	1,8,7,5	177,152,145,149	2,0,1,1	184	149
5414	4,0,4,2	0,0,0,0	0,4,1,8	0,0,2,0	225	149
5415	3,0,1,0	121,103,119,93	1,1,1,1	69,74,98,61	166	149
5417	124,84,119,114	3,3,2,2	66,79,81,63	6,3,5,2	298	149
5418	38,115,97,112	7,45,37,24	86,92,87,88	32,45,35,33	298	149
5419	15,22,14,11	220,289,269,265	17,12,17,10	272,291,218,234	169	149
5421	218,162,170,190	6,5,2,0	123,118,113,116	2,0,3,0	210	149
5422	8,3,5,7	67,62,45,51	3,8,2,3	53,95,59,69	244	149
5423	8,5,8,13	2,2,5,2	4,11,2,6	6,5,2,1	261	149
5424	67,64,48,57	2,2,5,2	54,98,59,72	6,5,2,1	166	149
5425	390,474,414,376	1,1,0,1	492,548,497,465	2,1,0,0	153	149
5426	11,18,20,19	108,91,92,79	10,14,10,15	120,101,92,98	152	149
5427	43,51,38,41	0,0,1,0	43,61,51,67	0,0,0,0	298	149
5428	68,61,61,50	0,0,0,0	39,39,40,38	0,1,0,0	298	149
5431	4,7,3,2	0,0,1,0	1,4,3,6	0,0,0,0	244	149
5432	4,6,3,3	98,48,52,51	5,4,5,8	38,51,37,37	244	149
5433	4,4,5,5	74,52,40,56	2,5,5,7	35,42,31,45	167	149
5435	1,3,7,6	2,2,5,10	1,4,2,1	5,4,2,0	194	149
5437	26,29,24,31	113,93,67,90	13,20,12,9	71,79,47,80	159	149
5438	489,442,467,422	13,7,4,7	270,282,246,262	2,8,5,4	298	149
5439	601,534,529,510	13,7,4,7	341,359,292,341	2,8,5,4	298	149
5440	9,6,3,7	300,189,182,188	10,14,7,4	198,187,200,228	152	149
5441	12,85,79,58	1,17,14,11	71,78,53,44	16,21,11,7	197	149
5442	74,74,78,67	0,0,1,1	81,80,76,83	1,0,0,0	298	149
5443	82,113,109,92	3,0,2,2	96,115,113,127	1,1,4,3	152	149
5448	155,157,146,173	0,0,0,0	126,125,114,125	1,0,0,0	155	149
5452	6,3,3,5	0,0,0,0	3,5,2,2	1,0,0,0	153	149
5453	1,1,4,4	0,0,0,0	5,2,5,2	0,0,1,0	298	149
5454	0,0,1,0	15,17,19,24	0,3,0,0	22,17,10,10	155	149
5455	106,141,148,130	9,22,21,9	147,119,107,93	42,32,18,28	298	149
5457	1059,766,856,767	2,0,0,0	1273,1215,1061,1106	0,0,0,0	159	149
5458	1507,1508,1813,1621	4,2,6,13	2507,2352,2056,2112	16,17,15,17	264	149
5462	1,11,6,5	0,1,0,3	3,9,9,6	3,0,0,0	152	149
5465	140,123,135,142	8,7,3,1	133,157,155,126	4,5,2,1	298	149
5466	101,96,99,98	55,49,62,59	86,88,84,82	67,91,62,70	170	149
5467	887,836,856,880	0,1,0,0	796,832,822,729	0,0,0,0	155	149
5468	14,7,4,10	1,1,0,0	12,14,13,15	0,0,0,1	298	149
5470	29,18,7,12	327,288,264,242	36,28,27,19	347,346,369,326	298	149
5471	5,3,0,0	327,288,264,242	7,10,4,5	347,346,369,326	206	149
5475	0,13,7,8	91,183,208,165	9,13,2,8	117,138,108,93	165	149
5479	2,0,2,1	0,3,1,3	4,0,0,2	3,1,0,0	154	149
5480	12,15,6,12	597,610,730,629	11,9,4,10	715,739,628,685	193	149
5481	171,208,194,178	496,459,450,469	218,231,201,228	530,600,493,494	152	149
5482	10,14,5,8	1,0,1,0	8,8,13,19	2,1,1,0	188	149
5483	36,20,18,20	664,432,450,460	42,35,37,35	769,754,710,779	155	149
5486	120,296,280,253	3,2,2,3	392,445,350,382	1,2,0,0	167	149
5487	8,17,23,6	3,1,2,2	16,21,15,17	6,12,6,2	152	149
5488	223,698,631,596	3,1,2,2	912,1037,795,802	6,12,6,2	281	149
5489	220,689,616,591	5,8,8,1	904,1021,786,786	8,5,6,1	278	149
5490	2,2,6,8	88,218,240,242	7,2,5,11	323,399,359,347	298	149
5491	385,310,352,298	0,1,0,0	378,374,302,304	0,3,0,2	202	149
5493	0,1,0,2	12,8,4,3	0,0,5,0	6,6,2,2	188	149
5495	212,169,145,157	3,3,1,2	172,197,140,217	4,4,5,2	267	149
5496	737,1719,1974,1725	0,2,0,0	2549,2608,2120,2133	0,0,0,0	298	149
5498	56,40,43,32	37,18,25,31	16,13,10,20	8,10,8,6	206	149
5499	37,89,86,78	16,50,34,30	90,131,93,103	48,76,46,47	279	149
5500	20,6,19,6	9,6,4,1	7,11,10,11	2,3,3,3	269	149
5501	3,2,2,0	0,0,0,1	1,2,2,0	0,0,0,0	152	149
5502	90,120,102,125	167,207,254,181	136,156,98,103	207,233,183,180	152	149
5503	4,3,6,11	2,1,1,2	6,4,10,1	1,0,0,4	152	149
5504	3,2,2,0	0,2,0,1	8,5,4,0	2,3,3,4	152	149
5508	0,7,1,2	98,86,90,86	6,5,6,5	100,111,74,97	238	149
5509	5,0,1,0	54,47,47,29	0,0,0,0	23,17,15,9	152	149
5510	5,2,0,1	58,50,50,47	2,6,0,0	27,23,42,27	152	149
5511	114,137,127,124	52,67,70,92	153,138,150,148	90,89,82,79	152	149
5513	9901,7209,7069,6961	1,0,0,0	6540,6590,5970,5852	0,0,0,0	188	149
5514	63,60,67,33	1380,1121,1044,966	32,36,22,37	1062,997,924,1001	254	149
5515	1701,1325,1342,1203	22,13,14,12	1378,1282,1297,1388	15,21,16,9	274	149
5518	6,17,9,9	7,32,28,25	12,19,9,11	22,22,30,24	152	149
5520	460,252,293,296	9,10,11,9	258,278,205,249	12,10,4,6	179	149
5521	21,46,51,20	8,3,8,13	46,70,47,49	23,15,12,7	152	149
5522	846,723,876,708	0,0,0,0	890,890,839,742	0,0,0,1	298	149
5523	31,20,27,19	0,0,0,0	4,12,8,17	0,1,0,0	176	149
5524	13,22,26,24	3,8,2,10	40,47,45,37	16,8,10,7	298	149
5525	1,0,3,0	22,25,34,34	1,1,2,11	45,38,41,43	224	149
5526	249,217,246,235	9,4,6,7	190,165,162,162	4,3,1,6	152	149
5527	3,0,0,0	0,0,1,0	3,2,1,1	2,0,0,0	196	149
5530	19,23,33,24	18,7,13,10	47,37,34,39	11,5,9,8	152	149
5531	43,37,47,37	0,0,2,1	49,43,32,39	3,1,0,0	185	149
5532	31,32,33,41	1,0,0,0	50,48,43,40	1,4,0,2	152	149
5533	9,4,7,11	0,1,3,0	2,3,2,6	1,0,1,1	208	149
5534	21,7,5,15	16,10,18,15	2,8,7,11	15,14,19,12	208	149
5535	12,5,5,3	0,0,0,0	3,6,3,3	0,2,0,0	196	149
5536	12,5,7,3	1,2,0,1	3,6,3,6	2,1,3,3	199	149
5537	0,0,2,0	1,2,0,1	0,2,0,3	2,1,3,3	152	149
5538	14,6,11,5	0,4,2,2	2,2,3,2	0,4,2,0	185	149
5539	23,11,16,8	13,8,5,3	5,7,6,5	7,4,1,3	232	149
5540	23,11,18,8	16,13,23,11	5,7,6,8	5,6,10,9	235	149
5541	9,9,7,5	13,8,5,3	3,9,5,3	7,4,1,3	196	149
5542	9,9,9,5	16,13,23,11	3,9,5,6	5,6,10,9	199	149
5543	13,8,7,3	16,13,23,11	7,4,1,6	5,6,10,9	152	149
5544	13,8,7,3	0,0,0,0	4,2,1,3	0,0,0,1	298	149
5548	26,13,23,12	0,0,1,0	14,12,14,12	0,0,0,0	234	149
5549	27,14,25,12	5,0,0,1	18,12,14,12	2,0,0,0	234	149
5550	32,21,35,16	4,2,1,0	22,17,20,16	2,2,1,0	234	149
5551	26,16,24,13	0,4,0,1	17,12,15,12	0,0,0,1	234	149
5552	40,21,44,18	9,2,8,9	23,21,20,25	7,3,5,10	234	149
5553	44,48,63,31	0,2,0,0	29,27,35,28	0,0,0,0	218	149
5555	225,165,162,179	5,1,2,0	158,210,151,204	0,0,0,1	191	149
5556	0,1,0,0	28,48,74,40	2,3,1,1	46,64,42,55	167	149
5557	24,9,13,15	0,0,1,0	22,26,24,23	0,0,0,0	218	149
5558	35,38,43,36	2,1,1,1	20,15,25,14	1,2,1,0	234	149
5559	571,457,521,438	72,49,59,52	462,452,388,401	40,49,40,38	183	149
5560	380,287,296,301	8,0,1,3	313,294,272,284	4,3,5,7	161	149
5563	15,9,12,13	0,1,1,0	33,18,25,19	3,1,0,0	152	149
5564	85,128,152,131	1,1,0,0	207,224,156,170	1,1,3,1	200	149
5565	242,459,444,406	0,0,0,0	631,721,529,580	1,1,0,0	200	149
5566	6,4,2,5	385,419,415,353	2,1,1,2	354,376,370,370	225	149
5567	769,612,721,693	0,0,1,1	641,673,641,580	0,0,0,0	298	149
5568	1067,907,830,727	40,65,68,32	916,925,807,860	34,35,32,42	188	149
5569	0,0,0,0	0,0,0,2	1,4,1,5	0,1,0,1	152	149
5571	503,802,774,748	1,0,0,1	693,647,583,656	0,0,0,0	174	149
5572	272,234,229,269	0,0,1,0	231,229,205,204	0,0,1,0	201	149
5573	281,242,231,277	0,2,0,0	236,232,210,208	1,0,0,0	204	149
5574	9,8,3,8	0,2,0,0	5,3,6,4	1,0,0,0	152	149
5575	274,239,237,272	0,0,0,0	232,230,208,210	0,0,1,0	201	149
5576	1055,870,918,974	15,12,10,15	841,882,789,765	13,8,7,8	201	149
5577	1064,878,920,982	0,5,2,3	846,885,794,769	2,7,8,4	204	149
5578	24,20,12,23	0,5,2,3	18,11,12,12	2,7,8,4	152	149
5579	72,83,101,120	1,8,3,3	90,103,73,97	11,3,5,12	152	149
5580	4,0,3,4	0,4,0,0	3,13,5,2	1,0,0,0	152	149
5584	27,31,51,33	2,7,10,6	54,33,34,34	12,9,11,9	162	149
5585	39,25,61,54	0,0,1,1	83,45,54,51	1,4,2,2	298	149
5586	53,37,70,71	1,0,0,1	92,76,71,58	0,0,0,0	298	149
5587	30,21,61,51	1,2,0,2	81,45,50,51	6,2,4,0	157	149
5589	7,6,6,7	2,2,1,0	9,17,14,7	4,0,0,1	152	149
5590	264,206,226,196	13,13,11,9	305,262,212,252	15,12,21,20	192	149
5591	59,50,43,48	29,28,16,32	79,52,60,62	32,34,32,41	192	149
5592	23,16,27,20	1,6,3,4	14,20,18,15	5,7,6,6	197	149
5593	234,199,216,216	0,0,0,0	253,235,178,216	0,2,0,0	298	149
5594	7,9,12,11	133,102,91,127	13,18,16,14	160,136,107,118	262	149
5595	0,1,0,0	7,11,7,5	0,0,0,0	5,6,6,5	298	149
5598	37,38,38,24	59,75,93,85	40,29,23,34	73,114,81,75	152	149
5600	87,112,116,98	0,1,1,0	95,119,113,90	0,0,0,0	156	149
5601	7,9,7,7	0,0,0,0	9,5,6,0	2,0,0,0	156	149
5605	0,0,0,0	0,0,0,1	1,0,0,0	1,2,1,0	298	149
5612	114,117,100,109	1,2,0,2	98,167,120,97	0,2,1,3	279	149
5613	52,75,57,68	2,1,0,0	60,79,62,71	4,0,0,1	168	149
5615	32,64,45,40	8,25,30,18	56,42,53,46	17,15,21,26	152	149
5616	5,2,7,7	0,0,0,0	5,10,3,7	0,1,0,0	154	149
5617	15,12,12,29	31,24,10,25	15,23,11,21	63,42,43,36	184	149
5618	1784,1195,1223,1145	0,0,0,0	1259,1273,1147,1170	0,1,0,0	166	149
5619	229,225,264,189	22,12,17,18	263,295,224,245	29,21,28,9	199	149
5621	2,0,1,1	0,0,2,1	1,1,1,1	0,2,0,0	152	149
5622	0,1,5,1	0,12,7,15	2,4,2,6	10,22,17,10	152	149
5623	0,1,2,1	0,0,0,0	0,0,0,0	2,0,0,1	223	149
5631	3,0,4,5	41,38,37,29	2,2,2,3	32,38,25,44	168	149
5633	4319,3262,3238,2999	0,1,1,0	3039,3029,2656,3015	0,0,0,0	206	149
5634	14586,10912,12165,11379	244,163,172,196	10557,10391,10029,10510	147,147,149,116	206	149
5635	9266,9998,10848,9072	0,4,3,2	8211,8692,7546,7701	1,2,1,0	272	149
5638	258,278,293,260	388,388,435,343	417,450,388,396	448,424,400,446	206	149
5639	236,217,249,223	396,421,430,368	338,335,298,294	334,339,320,348	206	149
5640	261,223,278,266	560,475,650,518	394,422,331,332	573,550,552,603	206	149
5641	234,193,220,192	333,319,337,301	315,303,277,285	254,218,218,193	206	149
5642	3,1,3,3	26,18,18,21	2,1,9,4	25,21,15,37	152	149
5643	19,22,12,19	0,0,0,1	21,20,15,28	2,0,0,0	241	149
5645	0,0,0,0	0,1,0,0	7,3,3,1	0,0,0,0	170	149
5646	0,0,0,1	0,12,5,7	0,0,0,0	11,12,7,3	165	149
5647	2448,1867,1844,1771	0,1,3,1	1901,2093,1921,1854	1,0,1,1	248	149
5649	3,3,4,7	7,2,5,2	0,5,0,2	0,4,2,3	298	149
